source_path	file name	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)
data-nih/abcd/abcd-site06	sub-NDARINV9PUA8D0B_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.526571	0.957826	0.842580
data-nih/abcd/abcd-site06	sub-NDARINV9R23N8LH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.856718	0.959190	0.815670
data-nih/abcd/abcd-site06	sub-NDARINV9UZXV6TK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.595684	0.968947	0.881602
data-nih/abcd/abcd-site06	sub-NDARINV9UZXV6TK_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.676140	0.962158	0.857231
data-nih/abcd/abcd-site06	sub-NDARINV9UZXV6TK_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.852778	0.955227	0.814495
data-nih/abcd/abcd-site06	sub-NDARINV9V4WNUEA_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.917598	0.960617	0.809470
data-nih/abcd/abcd-site06	sub-NDARINV9VGLAX8E_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.560434	0.965938	0.865767
data-nih/abcd/abcd-site06	sub-NDARINV9VGLAX8E_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.513669	0.964295	0.869785
data-nih/abcd/abcd-site06	sub-NDARINV9VGLAX8E_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.618803	0.955327	0.816112
data-nih/abcd/abcd-site06	sub-NDARINV9VU6KMC8_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.912955	0.960116	0.815406
data-nih/abcd/abcd-site06	sub-NDARINV9W6CZFBK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.526108	0.959814	0.837069
data-nih/abcd/abcd-site06	sub-NDARINV9W6CZFBK_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.786547	0.958003	0.813094
data-nih/abcd/abcd-site06	sub-NDARINV9W9BF541_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.810917	0.964637	0.840369
data-nih/abcd/abcd-site06	sub-NDARINVA1KXWA2W_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.560686	0.964470	0.871703
data-nih/abcd/abcd-site06	sub-NDARINVA2HTKAHY_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.132877	0.959786	0.805404
data-nih/abcd/abcd-site06	sub-NDARINVA2T7V5L9_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.674781	0.957486	0.835170
data-nih/abcd/abcd-site06	sub-NDARINVA7NXF2HT_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.741783	0.964338	0.841410
data-nih/abcd/abcd-site06	sub-NDARINVA82HJRPA_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.752515	0.963437	0.842855
data-nih/abcd/abcd-site06	sub-NDARINVA82HJRPA_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.779261	0.958984	0.829632
data-nih/abcd/abcd-site06	sub-NDARINVA928P6B7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.737475	0.959186	0.829498
data-nih/abcd/abcd-site06	sub-NDARINVA928P6B7_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.569647	0.966380	0.874069
data-nih/abcd/abcd-site06	sub-NDARINVA928P6B7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.015948	0.961590	0.815268
data-nih/abcd/abcd-site06	sub-NDARINVACZZH8LM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.585561	0.966421	0.862111
data-nih/abcd/abcd-site06	sub-NDARINVAE0K8UGX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.499595	0.961342	0.853030
data-nih/abcd/abcd-site06	sub-NDARINVAEC3N2AL_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.676287	0.964505	0.859176
data-nih/abcd/abcd-site06	sub-NDARINVAEC3N2AL_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.659333	0.963189	0.858405
data-nih/abcd/abcd-site06	sub-NDARINVAEC3N2AL_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.522550	0.959896	0.852767
data-nih/abcd/abcd-site06	sub-NDARINVAEMLZKT4_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.648600	0.962512	0.857810
data-nih/abcd/abcd-site06	sub-NDARINVAEMLZKT4_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.641872	0.958513	0.844121
data-nih/abcd/abcd-site06	sub-NDARINVAF517NF3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.734058	0.960769	0.832938
data-nih/abcd/abcd-site06	sub-NDARINVAF722ZVJ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.746513	0.967780	0.858275
data-nih/abcd/abcd-site06	sub-NDARINVANZ68BY0_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.721535	0.959946	0.816291
data-nih/abcd/abcd-site06	sub-NDARINVANZ68BY0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.911573	0.962906	0.824637
data-nih/abcd/abcd-site06	sub-NDARINVAPFA98LF_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.649306	0.962386	0.839809
data-nih/abcd/abcd-site06	sub-NDARINVAPFA98LF_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.861469	0.959508	0.814779
data-nih/abcd/abcd-site06	sub-NDARINVATE29B31_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.660139	0.961566	0.838838
data-nih/abcd/abcd-site06	sub-NDARINVATE29B31_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.692922	0.964704	0.855919
data-nih/abcd/abcd-site06	sub-NDARINVATE29B31_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.899274	0.961415	0.821245
data-nih/abcd/abcd-site06	sub-NDARINVAU8YJ8BH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.647124	0.958347	0.825671
data-nih/abcd/abcd-site06	sub-NDARINVAWNDT22T_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.624657	0.959710	0.828155
data-nih/abcd/abcd-site06	sub-NDARINVAWNDT22T_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.899088	0.961335	0.813974
data-nih/abcd/abcd-site06	sub-NDARINVAY3PH51J_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.617258	0.960738	0.842341
data-nih/abcd/abcd-site06	sub-NDARINVAY3PH51J_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.545318	0.959568	0.850949
data-nih/abcd/abcd-site06	sub-NDARINVAYLJ9DAH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.607376	0.961709	0.843705
data-nih/abcd/abcd-site06	sub-NDARINVB1T0LLC8_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.716411	0.969125	0.859825
data-nih/abcd/abcd-site06	sub-NDARINVB1T0LLC8_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.695721	0.968088	0.857945
data-nih/abcd/abcd-site06	sub-NDARINVB1T0LLC8_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.829472	0.962083	0.822358
data-nih/abcd/abcd-site06	sub-NDARINVB2X30GHC_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.663998	0.959745	0.840011
data-nih/abcd/abcd-site06	sub-NDARINVB2X30GHC_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.604125	0.955935	0.832402
data-nih/abcd/abcd-site06	sub-NDARINVB5C9G957_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.667458	0.964873	0.854807
data-nih/abcd/abcd-site06	sub-NDARINVB5C9G957_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.616996	0.954696	0.838276
data-nih/abcd/abcd-site06	sub-NDARINVB5C9G957_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.829558	0.956298	0.801851
data-nih/abcd/abcd-site06	sub-NDARINVB5LU9UPG_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.618961	0.966090	0.866984
data-nih/abcd/abcd-site06	sub-NDARINVB5LU9UPG_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.709818	0.961312	0.840571
data-nih/abcd/abcd-site06	sub-NDARINVB61U9XZA_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.715601	0.961091	0.833406
data-nih/abcd/abcd-site06	sub-NDARINVB7WFVLM3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.826835	0.953710	0.782149
data-nih/abcd/abcd-site06	sub-NDARINVB8UX2D6Y_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.541193	0.971110	0.884689
data-nih/abcd/abcd-site06	sub-NDARINVB8UX2D6Y_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.557644	0.967450	0.874417
data-nih/abcd/abcd-site06	sub-NDARINVB8UX2D6Y_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.754736	0.959400	0.823547
data-nih/abcd/abcd-site06	sub-NDARINVB9BEKCD9_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.567250	0.966001	0.882191
data-nih/abcd/abcd-site06	sub-NDARINVB9BEKCD9_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.946649	0.958549	0.827604
data-nih/abcd/abcd-site06	sub-NDARINVB9VMNMMZ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.662244	0.969386	0.868422
data-nih/abcd/abcd-site06	sub-NDARINVB9VMNMMZ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.872265	0.961327	0.811256
data-nih/abcd/abcd-site06	sub-NDARINVBH2C38UG_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.941397	0.959010	0.804470
data-nih/abcd/abcd-site06	sub-NDARINVBK1CNLJ5_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.643177	0.960805	0.841834
data-nih/abcd/abcd-site06	sub-NDARINVBK1CNLJ5_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.742580	0.956250	0.818689
data-nih/abcd/abcd-site06	sub-NDARINVBLR3A9XC_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.642527	0.965443	0.861550
data-nih/abcd/abcd-site06	sub-NDARINVBLR3A9XC_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.840977	0.958987	0.817882
data-nih/abcd/abcd-site06	sub-NDARINVBRMGY929_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.603363	0.965414	0.869212
data-nih/abcd/abcd-site06	sub-NDARINVBRMGY929_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.013816	0.959278	0.826944
data-nih/abcd/abcd-site06	sub-NDARINVBTTCJX9R_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.601477	0.962430	0.850504
data-nih/abcd/abcd-site06	sub-NDARINVBTTCJX9R_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.760503	0.947973	0.760347
data-nih/abcd/abcd-site06	sub-NDARINVBUT20X7W_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.032048	0.960869	0.825470
data-nih/abcd/abcd-site06	sub-NDARINVBV75E69L_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.498966	0.958494	0.871886
data-nih/abcd/abcd-site06	sub-NDARINVBVK1GET3_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.599595	0.966549	0.863670
data-nih/abcd/abcd-site06	sub-NDARINVBVK1GET3_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.724073	0.963188	0.847305
data-nih/abcd/abcd-site06	sub-NDARINVBVK1GET3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.740837	0.959716	0.829588
data-nih/abcd/abcd-site06	sub-NDARINVBZT4D3W2_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.780254	0.965383	0.851631
data-nih/abcd/abcd-site06	sub-NDARINVBZT4D3W2_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.822276	0.965328	0.857233
data-nih/abcd/abcd-site06	sub-NDARINVBZT4D3W2_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.729560	0.962458	0.849006
data-nih/abcd/abcd-site06	sub-NDARINVC176LYR4_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.768238	0.955087	0.818635
data-nih/abcd/abcd-site06	sub-NDARINVC25XBH2T_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.627372	0.964655	0.853665
data-nih/abcd/abcd-site06	sub-NDARINVC25XBH2T_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.817989	0.960812	0.833004
data-nih/abcd/abcd-site06	sub-NDARINVC25XBH2T_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.856010	0.958366	0.811704
data-nih/abcd/abcd-site06	sub-NDARINVC2VA4EY6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.747680	0.965536	0.864370
data-nih/abcd/abcd-site06	sub-NDARINVC2VA4EY6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.650655	0.961408	0.855286
data-nih/abcd/abcd-site06	sub-NDARINVC3AAYJ18_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.736903	0.967652	0.869263
data-nih/abcd/abcd-site06	sub-NDARINVC3AAYJ18_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.710615	0.967697	0.869994
data-nih/abcd/abcd-site06	sub-NDARINVC3AAYJ18_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.950361	0.960582	0.816686
data-nih/abcd/abcd-site06	sub-NDARINVC59Y1E3K_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.718511	0.964091	0.848117
data-nih/abcd/abcd-site06	sub-NDARINVC59Y1E3K_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.771887	0.960741	0.829540
data-nih/abcd/abcd-site06	sub-NDARINVC9YL3K7V_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.817180	0.959883	0.826715
data-nih/abcd/abcd-site06	sub-NDARINVC9ZZ3NYD_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.593504	0.965657	0.848879
data-nih/abcd/abcd-site06	sub-NDARINVC9ZZ3NYD_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.741383	0.958977	0.814873
data-nih/abcd/abcd-site06	sub-NDARINVCCBAJKLY_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.602886	0.966123	0.860985
data-nih/abcd/abcd-site06	sub-NDARINVCCPGPFR1_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.681694	0.960985	0.857438
data-nih/abcd/abcd-site06	sub-NDARINVCCPGPFR1_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.816919	0.956307	0.809744
data-nih/abcd/abcd-site06	sub-NDARINVCGEMFA5B_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.617247	0.965011	0.863999
data-nih/abcd/abcd-site06	sub-NDARINVCGEMFA5B_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.802311	0.962576	0.834293
data-nih/abcd/abcd-site06	sub-NDARINVCK4E8YDE_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.780769	0.962403	0.842524
data-nih/abcd/abcd-site06	sub-NDARINVCK4E8YDE_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.752216	0.960120	0.839199
data-nih/abcd/abcd-site06	sub-NDARINVCK4E8YDE_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.752146	0.958916	0.825170
data-nih/abcd/abcd-site06	sub-NDARINVCP3Z2564_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.657688	0.965423	0.862030
data-nih/abcd/abcd-site06	sub-NDARINVCP3Z2564_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.664895	0.961873	0.854308
data-nih/abcd/abcd-site06	sub-NDARINVCP3Z2564_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.858237	0.959125	0.823350
data-nih/abcd/abcd-site06	sub-NDARINVCW82V6Z6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.713628	0.963408	0.856210
data-nih/abcd/abcd-site06	sub-NDARINVCW82V6Z6_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.782457	0.956902	0.834398
data-nih/abcd/abcd-site06	sub-NDARINVCW82V6Z6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.852201	0.955765	0.808753
data-nih/abcd/abcd-site06	sub-NDARINVCXGPDB42_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.901173	0.959626	0.817960
data-nih/abcd/abcd-site06	sub-NDARINVCY3FV4T9_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.846600	0.964163	0.836561
data-nih/abcd/abcd-site06	sub-NDARINVCY3FV4T9_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.979922	0.957789	0.798026
data-nih/abcd/abcd-site06	sub-NDARINVCYFCWE6X_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.710074	0.965740	0.837480
data-nih/abcd/abcd-site06	sub-NDARINVCYFCWE6X_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.109755	0.951101	0.742785
data-nih/abcd/abcd-site06	sub-NDARINVD0FLVY2Y_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.099693	0.958695	0.803937
data-nih/abcd/abcd-site06	sub-NDARINVD11XG6G3_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.645755	0.957436	0.822479
data-nih/abcd/abcd-site06	sub-NDARINVD11XG6G3_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.504963	0.963192	0.876531
data-nih/abcd/abcd-site06	sub-NDARINVD11XG6G3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.836295	0.952994	0.800143
data-nih/abcd/abcd-site06	sub-NDARINVD13H7C62_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.986868	0.955891	0.802906
data-nih/abcd/abcd-site06	sub-NDARINVD505AZ4G_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.445472	0.956075	0.855687
data-nih/abcd/abcd-site06	sub-NDARINVD580Y1WJ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.928060	0.959736	0.823619
data-nih/abcd/abcd-site06	sub-NDARINVD69WPF6G_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.547276	0.960417	0.850846
data-nih/abcd/abcd-site06	sub-NDARINVD69WPF6G_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.468745	0.957226	0.863504
data-nih/abcd/abcd-site06	sub-NDARINVD69WPF6G_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.657000	0.957319	0.831560
data-nih/abcd/abcd-site06	sub-NDARINVD7KE07MF_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.809937	0.956939	0.826805
data-nih/abcd/abcd-site06	sub-NDARINVD7KE07MF_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.933381	0.955657	0.816800
data-nih/abcd/abcd-site06	sub-NDARINVDAY78DG2_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	2.032873	0.960569	0.811305
data-nih/abcd/abcd-site06	sub-NDARINVDBBYXNYH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.744160	0.966177	0.860062
data-nih/abcd/abcd-site06	sub-NDARINVDBBYXNYH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.897070	0.960243	0.827382
data-nih/abcd/abcd-site06	sub-NDARINVDBFPW3EK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.764463	0.964633	0.842133
data-nih/abcd/abcd-site06	sub-NDARINVDBFPW3EK_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.905845	0.957867	0.803639
data-nih/abcd/abcd-site06	sub-NDARINVDBVY4B8K_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.737800	0.957835	0.827118
data-nih/abcd/abcd-site06	sub-NDARINVDGPX16XN_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.821725	0.958715	0.796185
data-nih/abcd/abcd-site06	sub-NDARINVDGPX16XN_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.798624	0.960177	0.816174
data-nih/abcd/abcd-site06	sub-NDARINVDGTRNE7V_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.761982	0.965813	0.855612
data-nih/abcd/abcd-site06	sub-NDARINVDGTRNE7V_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.620502	0.962003	0.852821
data-nih/abcd/abcd-site06	sub-NDARINVDMW1F5TW_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.243656	0.961556	0.909133
data-nih/abcd/abcd-site06	sub-NDARINVDMW1F5TW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.698816	0.960215	0.835739
data-nih/abcd/abcd-site06	sub-NDARINVDPU8752W_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.878398	0.961187	0.806741
data-nih/abcd/abcd-site06	sub-NDARINVDPU8752W_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.979856	0.953911	0.776065
data-nih/abcd/abcd-site06	sub-NDARINVDTRERMG2_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.708750	0.967093	0.856152
data-nih/abcd/abcd-site06	sub-NDARINVDTRERMG2_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.662067	0.964518	0.854764
data-nih/abcd/abcd-site06	sub-NDARINVDTRERMG2_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.740413	0.960979	0.822501
data-nih/abcd/abcd-site06	sub-NDARINVDWDV4K53_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.680836	0.967487	0.864713
data-nih/abcd/abcd-site06	sub-NDARINVDWDV4K53_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.685940	0.965892	0.861032
data-nih/abcd/abcd-site06	sub-NDARINVDWRFW2TP_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.524649	0.967976	0.875825
data-nih/abcd/abcd-site06	sub-NDARINVDZVTE3N0_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.754803	0.965116	0.854286
data-nih/abcd/abcd-site06	sub-NDARINVDZVTE3N0_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.820584	0.961077	0.845716
data-nih/abcd/abcd-site06	sub-NDARINVDZVTE3N0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.893617	0.958853	0.821534
data-nih/abcd/abcd-site06	sub-NDARINVE1H1HLHG_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.907400	0.960765	0.828587
